artist,style,genre,movement,tags,url,img,file_name
Rembrandt,Baroque,portrait,Baroque,"['Lady', 'Fur', 'Furclothing', 'Outerwear']",https://www.wikiart.org/en/rembrandt/portrait-of-johannes-wtenbogaert-1633,https://uploads0.wikiart.org/images/rembrandt/portrait-of-johannes-wtenbogaert-1633.jpg!Large.jpg,15342-portrait-of-johannes-wtenbogaert-1633.jpg
Albrecht Durer,Northern Renaissance,portrait,Northern Renaissance,"['male-portraits', 'saints-and-apostles', 'Hair', 'Face', 'Facialhair', 'Head', 'Beard', 'Human', 'Sketch']",https://www.wikiart.org/en/albrecht-durer/head-of-a-apostle,https://uploads3.wikiart.org/images/albrecht-durer/head-of-a-apostle.jpg!Large.jpg,9159-head-of-a-apostle.jpg
Pompeo Batoni,Neoclassicism,portrait,Rococo,,https://www.wikiart.org/en/pompeo-batoni/george-oakley-aldrich-1750,https://uploads2.wikiart.org/00309/images/pompeo-batoni/george-oakley-aldrich.jpg!Large.jpg,25676-george-oakley-aldrich.jpg
Lemuel Francis Abbott,Rococo,portrait,Rococo,,https://www.wikiart.org/en/lemuel-francis-abbott/portrait-of-charles-fuhr,https://uploads3.wikiart.org/00386/images/lemuel-francis-abbott/3a0e56b39b9df0a5b88f56c6f32cf519-1.jpg,27909-3a0e56b39b9df0a5b88f56c6f32cf519-1.jpg
Ivan Aivazovsky,Romanticism,portrait,Romanticism,"['male-portraits', 'Gentleman']",https://www.wikiart.org/en/ivan-aivazovsky/portrait-of-khalibjan-mayor-of-the-new-nakhichevan-1862,https://uploads6.wikiart.org/images/ivan-aivazovsky/portrait-of-khalibjan-mayor-of-the-new-nakhichevan-1862.jpg!Large.jpg,42779-portrait-of-khalibjan-mayor-of-the-new-nakhichevan-1862.jpg
Manoucher Yektai,Expressionism,portrait,Abstract Expressionism,['Lady'],https://www.wikiart.org/en/manoucher-yektai/untitled-1962,https://uploads0.wikiart.org/00153/images/manoucher-yektai/big62-manouch-10-jpg.jpg!Large.jpg,202130-big62-manouch-10-jpg.jpg
George Romney,Rococo,portrait,Rococo,"['Lady', 'Abbess']",https://www.wikiart.org/en/george-romney/dr-scales,https://uploads3.wikiart.org/images/george-romney/dr-scales.jpg!Large.jpg,27037-dr-scales.jpg
Giovanni Boldini,Impressionism,portrait,Realism,"['famous-people', 'female-portraits', 'Lady', 'Victorianfashion', 'costumedesign']",https://www.wikiart.org/en/giovanni-boldini/portrait-of-countess-de-leusse,https://uploads0.wikiart.org/images/giovanni-boldini/portrait-of-countess-de-leusse.jpg!Large.jpg,69380-portrait-of-countess-de-leusse.jpg
John Singer Sargent,Realism,portrait,Realism,"['famous-people', 'female-portraits', 'Lady', 'Beauty', 'fashion']",https://www.wikiart.org/en/john-singer-sargent/mrs-harold-harmsworth-1906,https://uploads8.wikiart.org/images/john-singer-sargent/mrs-harold-harmsworth-1906.jpg!Large.jpg,73209-mrs-harold-harmsworth-1906.jpg
George Romney,Rococo,portrait,Rococo,['Lady'],https://www.wikiart.org/en/george-romney/mrs-mary-robinson-1781,https://uploads7.wikiart.org/images/george-romney/mrs-mary-robinson-1781.jpg!Large.jpg,26916-mrs-mary-robinson-1781.jpg
Richard Jack,Impressionism,portrait,Impressionism,['Elder'],https://www.wikiart.org/en/richard-jack/berkeley-george-andrew,https://uploads6.wikiart.org/images/richard-jack/berkeley-george-andrew.jpg!Large.jpg,104162-berkeley-george-andrew.jpg
Lucas Cranach the Elder,Northern Renaissance,portrait,Northern Renaissance,"['famous-people', 'double-portraits', 'Friedrich-III-the-Wise-(Saxony)', 'Johann-I-the-Steadfast-(Saxony)', 'Facialhair', 'Beard']",https://www.wikiart.org/en/lucas-cranach-the-elder/portraits-of-johann-i-and-frederick-iii-the-wise-electors-of-saxony-1533,https://uploads4.wikiart.org/images/lucas-cranach-the-elder/portraits-of-johann-i-and-frederick-iii-the-wise-electors-of-saxony-1533.jpg!Large.jpg,9413-portraits-of-johann-i-and-frederick-iii-the-wise-electors-of-saxony-1533.jpg
José Garnelo,Costumbrismo,portrait,Naturalism,['gypsies'],https://www.wikiart.org/en/jose-santiago-garnelo-y-alda/gitanas-1930,https://uploads3.wikiart.org/00272/images/jose-santiago-garnelo-y-alda/gitanas-1.jpg!Large.jpg,78957-gitanas-1.jpg
Dante Gabriel Rossetti,Romanticism,portrait,Romanticism,"['female-portraits', 'Lady']",https://www.wikiart.org/en/dante-gabriel-rossetti/regina-cordium-1860,https://uploads3.wikiart.org/images/dante-gabriel-rossetti/regina-cordium-1860.jpg,45786-regina-cordium-1860.jpg
Irma Stern,Post-Impressionism,portrait,Post-Impressionism,,https://www.wikiart.org/en/irma-stern/maid-in-uniform-1955,https://uploads1.wikiart.org/images/irma-stern/maid-in-uniform-1955.jpg,126519-maid-in-uniform-1955.jpg
Aelbert Cuyp,Baroque,self-portrait,Baroque,"['Hat', 'Headgear']",https://www.wikiart.org/en/aelbert-cuyp/self-portrait-as-a-boy,https://uploads6.wikiart.org/images/aelbert-cuyp/self-portrait-as-a-boy.jpg!Large.jpg,17224-self-portrait-as-a-boy.jpg
Théodore Géricault,Romanticism,portrait,Romanticism,['male-portraits'],https://www.wikiart.org/en/theodore-gericault/an-italian-montagnard,https://uploads2.wikiart.org/images/theodore-gericault/an-italian-montagnard.jpg!Large.jpg,38760-an-italian-montagnard.jpg
Albrecht Anker,Realism,"portrait,sketch and study",Realism,,https://www.wikiart.org/en/albert-anker/farmer-with-his-cap-holding-his-pen-in-his-mouth-and-reading-a-letter,https://uploads8.wikiart.org/00330/images/albert-anker/albert-anker-bauer-mit-kappe-die-feder-im-mund-haltend-und-brief-lesend.jpg,64579-albert-anker-bauer-mit-kappe-die-feder-im-mund-haltend-und-brief-lesend.jpg
Nicolae Tonitza,Expressionism,portrait,Post-Impressionism,,https://www.wikiart.org/en/nicolae-tonitza/two-sisters-1927,https://uploads3.wikiart.org/images/nicolae-tonitza/two-sisters-1927.jpg!Large.jpg,126091-two-sisters-1927.jpg
Lajos Gulacsy,Symbolism,self-portrait,Symbolism,,https://www.wikiart.org/en/lajos-gulacsy/self-portrait-1903,https://uploads2.wikiart.org/images/gulacsy-lajos/self-portrait-1903.jpg,88312-self-portrait-1903.jpg
Lucas Cranach the Elder,Northern Renaissance,portrait,Northern Renaissance,['male-portraits'],https://www.wikiart.org/en/lucas-cranach-the-elder/dr-johannes-cuspinian,https://uploads7.wikiart.org/images/lucas-cranach-the-elder/dr-johannes-cuspinian.jpg!Large.jpg,9248-dr-johannes-cuspinian.jpg
Gerda Wegener,Art Deco,portrait,Art Nouveau,,https://www.wikiart.org/en/gerda-wegener/lili-elbe-1928,https://uploads0.wikiart.org/00333/images/gerda-wegener/lili-elbe-c-1928.jpg!Large.jpg,150156-lili-elbe-c-1928.jpg
Ilya Repin,Realism,portrait,Realism,['Gentleman'],https://www.wikiart.org/en/ilya-repin/portrait-of-music-editor-and-patron-mitrofan-petrovich-belyayev-1886,https://uploads5.wikiart.org/images/ilya-repin/portrait-of-music-editor-and-patron-mitrofan-petrovich-belyayev-1886.jpg!Large.jpg,70473-portrait-of-music-editor-and-patron-mitrofan-petrovich-belyayev-1886.jpg
Joan Brull,Art Nouveau (Modern),portrait,Symbolism,"['Hair', 'Chin', 'Forehead', 'Neck']",https://www.wikiart.org/en/joan-brull/nena-1,https://uploads8.wikiart.org/00313/images/joan-brull/nena-joan-brull-i-vinyoles-1863-1912-3.jpg!Large.jpg,83037-nena-joan-brull-i-vinyoles-1863-1912-3.jpg
Edgar Degas,Impressionism,portrait,Realism,['male-portraits'],https://www.wikiart.org/en/edgar-degas/madame-de-rutte,https://uploads7.wikiart.org/images/edgar-degas/madame-de-rutte.jpg!Large.jpg,66016-madame-de-rutte.jpg
