artist,style,genre,movement,tags,url,img,file_name
Henri-Pierre Picou,Academicism,nude painting (nu),Academic Art,['1880spaintingsfromFrance'],https://www.wikiart.org/en/henri-pierre-picou/loss-of-innocence-1885,https://uploads3.wikiart.org/00339/images/henri-pierre-picou/picou-henri-pierre-loss-of-innocence-1885.jpg!Large.jpg,56552-picou-henri-pierre-loss-of-innocence-1885.jpg
Henri-Pierre Picou,Academicism,"nude painting (nu),allegorical painting",Academic Art,['1880spaintingsfromFrance'],https://www.wikiart.org/en/henri-pierre-picou/innocence-seduced-by-love-1886,https://uploads2.wikiart.org/00339/images/henri-pierre-picou/picou-henri-pierre-innocence-seduced-by-love-1886.jpg!Large.jpg,56553-picou-henri-pierre-innocence-seduced-by-love-1886.jpg
Henri-Pierre Picou,Academicism,"mythological painting,nude painting (nu)",Academic Art,,https://www.wikiart.org/en/henri-pierre-picou/the-birth-of-venus,https://uploads6.wikiart.org/00339/images/henri-pierre-picou/henri-pierre-picou-the-birth-of-venus-093207.jpg!Large.jpg,56555-henri-pierre-picou-the-birth-of-venus-093207.jpg
Henri-Pierre Picou,Academicism,"mythological painting,nude painting (nu)",Academic Art,,https://www.wikiart.org/en/henri-pierre-picou/the-judgment-of-paris,https://uploads7.wikiart.org/00339/images/henri-pierre-picou/picou-henri-pierre-the-judgement-of-paris-19th-century.jpg!Large.jpg,56557-picou-henri-pierre-the-judgement-of-paris-19th-century.jpg
Henri-Pierre Picou,Academicism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/henri-pierre-picou/the-dressing-room,https://uploads5.wikiart.org/00339/images/henri-pierre-picou/picou-henri-pierre-l-habillage-19th-century.jpg!Large.jpg,56558-picou-henri-pierre-l-habillage-19th-century.jpg
Henri-Pierre Picou,Academicism,"nude painting (nu),mythological painting",Academic Art,,https://www.wikiart.org/en/henri-pierre-picou/birth-of-venus,https://uploads2.wikiart.org/00332/images/henri-pierre-picou/aalq001516-1024x1024.jpeg!Large.jpeg,56563-aalq001516-1024x1024.jpeg!Large.jpeg
Henri-Pierre Picou,Academicism,"nude painting (nu),mythological painting",Academic Art,['Aphrodite/Venus'],https://www.wikiart.org/en/henri-pierre-picou/venus,https://uploads1.wikiart.org/00332/images/henri-pierre-picou/henry-picou-venus-2.jpeg!Large.jpeg,56564-henry-picou-venus-2.jpeg!Large.jpeg
Gustave Boulanger,Academicism,nude painting (nu),Academic Art,['Fictionalcharacter'],https://www.wikiart.org/en/gustave-boulanger/phryne-1850,https://uploads8.wikiart.org/images/gustave-boulanger/phryne-1850.jpg,56565-phryne-1850.jpg
Giovanni (Nino) Costa,Academicism,nude painting (nu),Academic Art,"['female-nude', 'nymphs-and-satyrs']",https://www.wikiart.org/en/giovanni-costa/at-the-source,https://uploads5.wikiart.org/00331/images/giovanni-costa/gettyimages-146330572-612x612.jpg!Large.jpg,57282-gettyimages-146330572-612x612.jpg
Frederic Leighton,Academicism,nude painting (nu),Academic Art,"['female-nude', 'Longhair', 'Humanbody']",https://www.wikiart.org/en/frederic-leighton/a-bather,https://uploads6.wikiart.org/images/frederic-leighton/a-bather.jpg!Large.jpg,57608-a-bather.jpg
Frederic Leighton,Academicism,nude painting (nu),Academic Art,"['female-nude', 'Figuredrawing']",https://www.wikiart.org/en/frederic-leighton/erotic-image,https://uploads0.wikiart.org/images/frederic-leighton/erotic-image.jpg,57617-erotic-image.jpg
Frederic Leighton,Academicism,nude painting (nu),Academic Art,"['allegories-and-symbols', 'female-nude', 'Lady']",https://www.wikiart.org/en/frederic-leighton/the-antique-juggling-girl,https://uploads5.wikiart.org/images/frederic-leighton/the-antique-juggling-girl.jpg!Large.jpg,57639-the-antique-juggling-girl.jpg
Léon Bazile Perrault,Romanticism,nude painting (nu),Academic Art,['female-nude'],https://www.wikiart.org/en/leon-bazille-perrault/the-bather-1875,https://uploads5.wikiart.org/00338/images/leon-bazille-perrault/perrault-leon-jean-la-baigneuse.jpg!Large.jpg,57693-perrault-leon-jean-la-baigneuse.jpg
Léon Bazile Perrault,Romanticism,"mythological painting,nude painting (nu)",Academic Art,"['Love', 'Psyche', 'Cupid-and-Psyche']",https://www.wikiart.org/en/leon-bazille-perrault/love-the-conqueror-1880,https://uploads8.wikiart.org/00362/images/leon-bazille-perrault/leon-perrault-l-amour-vainqueur.jpg!Large.jpg,57699-leon-perrault-l-amour-vainqueur.jpg
Léon Bazile Perrault,Academicism,"religious painting,nude painting (nu)",Academic Art,"['Putti', 'leisure-and-sleep']",https://www.wikiart.org/en/leon-bazille-perrault/sleeping-putto-1882,https://uploads5.wikiart.org/00338/images/leon-bazille-perrault/sleepingputto-l-onbazileperrault.JPG,57704-sleepingputto-l-onbazileperrault.JPG
Léon Bazile Perrault,Academicism,"allegorical painting,nude painting (nu)",Academic Art,['women-and-mirrors'],https://www.wikiart.org/en/leon-bazille-perrault/vanitas-1886,https://uploads4.wikiart.org/00364/images/leon-bazille-perrault/lp00251-the-mirror.jpg!Large.jpg,57708-lp00251-the-mirror.jpg
Léon Bazile Perrault,Academicism,"sketch and study,nude painting (nu)",Academic Art,"['Cicada', 'cicadas', 'female-nude']",https://www.wikiart.org/en/leon-bazille-perrault/the-cicada-1893,https://uploads1.wikiart.org/00338/images/leon-bazille-perrault/cicada-mandolin-player-nude.png!Large.png,57715-cicada-mandolin-player-nude.png!Large.png
Léon Bazile Perrault,Academicism,"mythological painting,nude painting (nu)",Academic Art,"['nymphs-and-satyrs', 'female-nude']",https://www.wikiart.org/en/leon-bazille-perrault/a-water-nymph-1898,https://uploads3.wikiart.org/00338/images/leon-bazille-perrault/leon-jean-basileperrault-awaternymph-1898-large.jpg!Large.jpg,57720-leon-jean-basileperrault-awaternymph-1898-large.jpg
Léon Bazile Perrault,Academicism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/leon-bazille-perrault/nude-child-with-dove-1899,https://uploads2.wikiart.org/00364/images/leon-bazille-perrault/l-on-perrault-nude-child-with-dove.jpg!Large.jpg,57721-l-on-perrault-nude-child-with-dove.jpg
Léon Bazile Perrault,Academicism,"mythological painting,nude painting (nu)",Academic Art,"['Aphrodite/Venus', 'doves', 'female-nude']",https://www.wikiart.org/en/leon-bazille-perrault/venus-with-the-dove,https://uploads0.wikiart.org/00338/images/leon-bazille-perrault/perrault-leon-jean-basile-venus-a-la-colombe.jpg!Large.jpg,57728-perrault-leon-jean-basile-venus-a-la-colombe.jpg
Giovanni Costa,Orientalism,nude painting (nu),Academic Art,"['female-portraits', 'female-nude']",https://www.wikiart.org/en/giovanni-costa-0/an-odalisque-with-a-red-fan,https://uploads5.wikiart.org/00336/images/giovanni-costa-0/an-odalisque-with-a-red-fan.jpg!Large.jpg,57816-an-odalisque-with-a-red-fan.jpg
Leon Bonnat,Academicism,nude painting (nu),Academic Art,"['Mythology', 'Human', 'Humanbody']",https://www.wikiart.org/en/leon-bonnat/idylle-1890,https://uploads3.wikiart.org/images/leon-bonnat/idylle-1890.jpg!Large.jpg,57873-idylle-1890.jpg
Leon Bonnat,Realism,"religious painting,nude painting (nu)",Academic Art,"['Adam', 'Eve', 'CainandAbel']",https://www.wikiart.org/en/leon-bonnat/adam-and-eve-mourning-the-death-of-abel,https://uploads5.wikiart.org/00327/images/leon-bonnat/l-on-bonnat-adam-and-eve-mourning-the-death-of-abel.jpg!Large.jpg,57884-l-on-bonnat-adam-and-eve-mourning-the-death-of-abel.jpg
Jules Joseph Lefebvre,Academicism,nude painting (nu),Academic Art,"['Lady', 'Humanbody']",https://www.wikiart.org/en/jules-joseph-lefebvre/boy-painting-a-tragic-mask-1863,https://uploads6.wikiart.org/images/jules-joseph-lefebvre/boy-painting-a-tragic-mask-1863.jpg!Large.jpg,58064-boy-painting-a-tragic-mask-1863.jpg
Jules Joseph Lefebvre,Academicism,nude painting (nu),Academic Art,"['Lady', 'Humanbody']",https://www.wikiart.org/en/jules-joseph-lefebvre/the-truth-1870,https://uploads7.wikiart.org/images/jules-joseph-lefebvre/the-truth-1870.jpg!Large.jpg,58065-the-truth-1870.jpg
Jules Joseph Lefebvre,Academicism,nude painting (nu),Academic Art,"['Lady', 'Humanbody']",https://www.wikiart.org/en/jules-joseph-lefebvre/pandora-1872,https://uploads5.wikiart.org/images/jules-joseph-lefebvre/pandora-1872.jpg!Large.jpg,58067-pandora-1872.jpg
Jules Joseph Lefebvre,Academicism,nude painting (nu),Academic Art,"['Beauty', 'Longhair']",https://www.wikiart.org/en/jules-joseph-lefebvre/the-grasshopper-1872,https://uploads4.wikiart.org/images/jules-joseph-lefebvre/the-grasshopper-1872.jpg!Large.jpg,58068-the-grasshopper-1872.jpg
Jules Joseph Lefebvre,Academicism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/jules-joseph-lefebvre/odalisque-1874,https://uploads7.wikiart.org/images/jules-joseph-lefebvre/odalisque-1874.jpg!Large.jpg,58069-odalisque-1874.jpg
Jules Joseph Lefebvre,Academicism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/jules-joseph-lefebvre/chlo-1875,https://uploads2.wikiart.org/images/jules-joseph-lefebvre/chlo-1875.jpg!Large.jpg,58070-chlo-1875.jpg
Jules Joseph Lefebvre,Academicism,nude painting (nu),Academic Art,"['Beauty', 'Lady', 'Leg', 'Sitting', 'Longhair', 'Humanbody']",https://www.wikiart.org/en/jules-joseph-lefebvre/mary-magdalene-in-the-cave-1876,https://uploads6.wikiart.org/images/jules-joseph-lefebvre/mary-magdalene-in-the-cave-1876.jpg!Large.jpg,58071-mary-magdalene-in-the-cave-1876.jpg
Jules Joseph Lefebvre,Academicism,nude painting (nu),Academic Art,"['Water', 'Lady', 'Beauty', 'Sitting', 'Longhair', 'Leg', 'Humanbody', '1880spaintingsfromFrance']",https://www.wikiart.org/en/jules-joseph-lefebvre/pandora-1882,https://uploads5.wikiart.org/images/jules-joseph-lefebvre/pandora-1882.jpg!Large.jpg,58075-pandora-1882.jpg
Edward Poynter,Academicism,"mythological painting,nude painting (nu)",Academic Art,"['Beauty', 'Mythology']",https://www.wikiart.org/en/edward-poynter/andromeda-1869,https://uploads4.wikiart.org/00129/images/edward-poynter/1869-edward-poynter-andromeda.jpg!Large.jpg,58090-1869-edward-poynter-andromeda.jpg
Edward Poynter,Academicism,nude painting (nu),Academic Art,['Mythology'],https://www.wikiart.org/en/edward-poynter/diadumene-1883,https://uploads3.wikiart.org/00129/images/edward-poynter/edward-john-poynter-diadumen.JPG!Large.JPG,58102-edward-john-poynter-diadumen.JPG!Large.JPG
Edward Poynter,Unknown,"mythological painting,nude painting (nu)",Academic Art,,https://www.wikiart.org/en/edward-poynter/cave-of-the-storm-nymphs-1903,https://uploads5.wikiart.org/00129/images/edward-poynter/sir-edward-john-poynter-cave-of-the-storm-nymphs.jpg!Large.jpg,58113-sir-edward-john-poynter-cave-of-the-storm-nymphs.jpg
Edward Poynter,Academicism,nude painting (nu),Academic Art,['Mythology'],https://www.wikiart.org/en/edward-poynter/at-low-tide-1914,https://uploads3.wikiart.org/00129/images/edward-poynter/at-low-tide.jpg,58118-at-low-tide.jpg
Edward Poynter,Academicism,"nude painting (nu),mythological painting",Academic Art,"['Mythology', 'Water', 'Stream']",https://www.wikiart.org/en/edward-poynter/une-nymphe-du-ruisseau,https://uploads3.wikiart.org/00129/images/edward-poynter/edward-poynter-une-nymphe-du-ruisseau.jpg!Large.jpg,58122-edward-poynter-une-nymphe-du-ruisseau.jpg
Jean Benner,Academicism,"genre painting,nude painting (nu)",Academic Art,"['Male', 'Leg', 'Muscle']",https://www.wikiart.org/en/zhan-benner/the-wreck-or-the-italian-1879,https://uploads7.wikiart.org/00252/images/zhan-benner/jean-benner-the-wreck-or-the-italian-1879.jpg!Large.jpg,58126-jean-benner-the-wreck-or-the-italian-1879.jpg
Jean Benner,Academicism,"nude painting (nu),mythological painting",Academic Art,"['Photograph', 'Beauty', 'Standing', 'Leg', 'Humanbody']",https://www.wikiart.org/en/zhan-benner/nimfa-lazurnogo-grota,https://uploads3.wikiart.org/00252/images/zhan-benner/nymphe-de-la-grotte-d-azur-benner-1.jpeg!Large.jpeg,58132-nymphe-de-la-grotte-d-azur-benner-1.jpeg!Large.jpeg
Raimundo de Madrazo,Academicism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/raimundo-madrazo/after-bath-nude-of-a-woman-1895,https://uploads0.wikiart.org/00336/images/raimundo-madrazo/raimundo-de-madrazo-y-garreta-despu-s-del-ba-o-museo-del-prado-madrid-c-1895.jpg!Large.jpg,58723-raimundo-de-madrazo-y-garreta-despu-s-del-ba-o-museo-del-prado-madrid-c-1895.jpg
Alexandre-Jacques Chantron,Academicism,"nude painting (nu),mythological painting",Academic Art,"['Mythology', 'Lady']",https://www.wikiart.org/en/alexandre-jacques-chantron/danae-1891,https://uploads1.wikiart.org/00145/images/alexandre-jacques-chantron/alexandre-jacques-chantron-1891-danae-1.jpg!Large.jpg,58799-alexandre-jacques-chantron-1891-danae-1.jpg
Alexandre-Jacques Chantron,Impressionism,"nude painting (nu),genre painting",Academic Art,['Fun'],https://www.wikiart.org/en/alexandre-jacques-chantron/a-la-plage-1900,https://uploads7.wikiart.org/00150/images/alexandre-jacques-chantron/alexandre-jacques-chantron.jpg!Large.jpg,58800-alexandre-jacques-chantron.jpg
Alexandre-Jacques Chantron,Academicism,nude painting (nu),Academic Art,"['Photograph', 'Snapshot', 'Leg']",https://www.wikiart.org/en/alexandre-jacques-chantron/printemps-1918,https://uploads3.wikiart.org/00150/images/alexandre-jacques-chantron/printemps-nude.jpg,58801-printemps-nude.jpg
Alexandre-Jacques Chantron,Academicism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/alexandre-jacques-chantron/cigale-nude-art-1918,https://uploads0.wikiart.org/00150/images/alexandre-jacques-chantron/cigale-nude.jpg,58802-cigale-nude.jpg
Alexandre-Jacques Chantron,Academicism,nude painting (nu),Academic Art,"['Sketch', 'Figuredrawing']",https://www.wikiart.org/en/alexandre-jacques-chantron/la-cigale,https://uploads2.wikiart.org/00150/images/alexandre-jacques-chantron/la-cigale-la-chantron.jpg!Large.jpg,58803-la-cigale-la-chantron.jpg
Alexandre-Jacques Chantron,Academicism,nude painting (nu),Academic Art,"['Sketch', 'Figuredrawing', 'Arm', 'Human', 'Facialhair']",https://www.wikiart.org/en/alexandre-jacques-chantron/jeune-fille-a-la-colombe,https://uploads7.wikiart.org/00150/images/alexandre-jacques-chantron/a-j-chantron-jeune-fille-la-colombe.jpg!Large.jpg,58805-a-j-chantron-jeune-fille-la-colombe.jpg
Alexandre-Jacques Chantron,Academicism,nude painting (nu),Academic Art,"['Standing', 'Male', 'Human', 'Figuredrawing', 'Leg', 'Arm', 'Organism']",https://www.wikiart.org/en/alexandre-jacques-chantron/la-toilette-du-mannequin,https://uploads0.wikiart.org/00150/images/alexandre-jacques-chantron/a-j-chantron-la-toilette-du-mannequin.jpg!Large.jpg,58806-a-j-chantron-la-toilette-du-mannequin.jpg
Alexandre-Jacques Chantron,Academicism,"nude painting (nu),mythological painting",Academic Art,"['Mythology', 'Fictionalcharacter']",https://www.wikiart.org/en/alexandre-jacques-chantron/diane-au-bain,https://uploads7.wikiart.org/00150/images/alexandre-jacques-chantron/alexandre-jacques-chantron-diana-at-her-bath.jpg!Large.jpg,58807-alexandre-jacques-chantron-diana-at-her-bath.jpg
Alexandre-Jacques Chantron,Academicism,nude painting (nu),Academic Art,['Lady'],https://www.wikiart.org/en/alexandre-jacques-chantron/a-seated-nude-with-a-blue-drape,https://uploads3.wikiart.org/00150/images/alexandre-jacques-chantron/alexandre-jacques-chantron-a-seated-nude-with-a-blue-drape.jpg!Large.jpg,58808-alexandre-jacques-chantron-a-seated-nude-with-a-blue-drape.jpg
Jules-Frédéric Ballavoine,Academicism,"portrait,nude painting (nu)",Academic Art,"['Hair', 'Face', 'Beauty', 'Lip', 'Pink', 'Hairstyle', 'Chin', 'Headpiece']",https://www.wikiart.org/en/jules-frederic-ballavoine/untitled-17,https://uploads1.wikiart.org/00312/images/jules-frederic-ballavoine/3700711-original.jpg!Large.jpg,58839-3700711-original.jpg
Jules-Frédéric Ballavoine,Academicism,"portrait,nude painting (nu)",Academic Art,"['Hair', 'Beauty', 'Longhair', 'Hairstyle']",https://www.wikiart.org/en/jules-frederic-ballavoine/untitled-18,https://uploads1.wikiart.org/00312/images/jules-frederic-ballavoine/3700041-original.jpg!Large.jpg,58840-3700041-original.jpg
Jules-Frédéric Ballavoine,Academicism,"portrait,nude painting (nu)",Academic Art,"['Headpiece', 'Hair', 'Hairstyle', 'Hairaccessory', 'Bridalaccessory', 'Headgear']",https://www.wikiart.org/en/jules-frederic-ballavoine/untitled-6,https://uploads1.wikiart.org/00312/images/jules-frederic-ballavoine/3702853-original.jpg!Large.jpg,58847-3702853-original.jpg
Jules-Frédéric Ballavoine,Kitsch,nude painting (nu),Academic Art,"['Peopleinnature', 'Mythology', 'Human']",https://www.wikiart.org/en/jules-frederic-ballavoine/les-deux-baigneuses,https://uploads3.wikiart.org/00312/images/jules-frederic-ballavoine/jules-ballavoine-les-deux-baigneuses.jpg!Large.jpg,58858-jules-ballavoine-les-deux-baigneuses.jpg
Jules-Frédéric Ballavoine,Kitsch,nude painting (nu),Academic Art,"['Mythology', 'Humanbody']",https://www.wikiart.org/en/jules-frederic-ballavoine/les-indiscrets,https://uploads6.wikiart.org/00312/images/jules-frederic-ballavoine/jules-ballavoine-les-indiscrets.jpg,58859-jules-ballavoine-les-indiscrets.jpg
Jules-Frédéric Ballavoine,Kitsch,nude painting (nu),Academic Art,,https://www.wikiart.org/en/jules-frederic-ballavoine/nymphe-am-waldsee,https://uploads1.wikiart.org/00312/images/jules-frederic-ballavoine/jules-ballavoine-nymphe-am-waldsee.jpg!Large.jpg,58860-jules-ballavoine-nymphe-am-waldsee.jpg
Jules-Frédéric Ballavoine,Kitsch,"nude painting (nu),portrait",Academic Art,"['Hairstyle', 'Headpiece']",https://www.wikiart.org/en/jules-frederic-ballavoine/young-beauty,https://uploads2.wikiart.org/00312/images/jules-frederic-ballavoine/jules-fr-d-ric-ballavoine1.jpg!Large.jpg,58861-jules-fr-d-ric-ballavoine1.jpg
Jules-Frédéric Ballavoine,Kitsch,nude painting (nu),Academic Art,,https://www.wikiart.org/en/jules-frederic-ballavoine/fragilite,https://uploads1.wikiart.org/00312/images/jules-frederic-ballavoine/jules-ballavoine-fragilit.jpg!Large.jpg,58862-jules-ballavoine-fragilit.jpg
Eugene de Blaas,Unknown,nude painting (nu),Academic Art,,https://www.wikiart.org/en/eugene-de-blaas/in-the-water,https://uploads8.wikiart.org/images/eugene-de-blaas/in-the-water.jpg!Large.jpg,58931-in-the-water.jpg
Jean-André Rixens,Academicism,"religious painting,nude painting (nu)",Academic Art,"['male-portraits', 'female-portraits', 'Mythology', 'Human']",https://www.wikiart.org/en/jean-andre-rixens/captivite-des-juifs-a-babylone,https://uploads3.wikiart.org/00312/images/jean-andre-rixens/rixens-captivit-des-juifs-babylone-1.jpg,59146-rixens-captivit-des-juifs-babylone-1.jpg
Jean-André Rixens,Academicism,"history painting,nude painting (nu)",Academic Art,"['male-portraits', 'female-portraits']",https://www.wikiart.org/en/jean-andre-rixens/death-of-cleopatra,https://uploads7.wikiart.org/00312/images/jean-andre-rixens/death-of-cleopatra-by-rixens-1.jpg!Large.jpg,59147-death-of-cleopatra-by-rixens-1.jpg
Jean-André Rixens,Academicism,nude painting (nu),Academic Art,"['male-portraits', 'female-portraits', '1880spaintingsfromFrance']",https://www.wikiart.org/en/jean-andre-rixens/jeune-femme-nue-se-coiffant,https://uploads7.wikiart.org/00312/images/jean-andre-rixens/5jeune-femme-nue-se-coiffant-by-jean-andr-rixens.jpg!Large.jpg,59149-5jeune-femme-nue-se-coiffant-by-jean-andr-rixens.jpg
Edouard Debat-Ponsan,Academicism,nude painting (nu),Academic Art,"['Mythology', 'Classicalsculpture']",https://www.wikiart.org/en/edouard-debat-ponsan/le-massage-au-hamam-1883,https://uploads7.wikiart.org/images/edouard-debat-ponsan/le-massage-au-hamam-1883.jpg!Large.jpg,59165-le-massage-au-hamam-1883.jpg
Raja Ravi Varma,Academicism,nude painting (nu),Academic Art,['Longhair'],https://www.wikiart.org/en/raja-ravi-varma/fresh-from-bath,https://uploads6.wikiart.org/00288/images/raja-ravi-varma/fresh-from-bath.jpg!Large.jpg,59285-fresh-from-bath.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/model-asleep-on-the-floor-1885,https://uploads2.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-model-asleep-on-the-floor-le-mod-le-endormi-terre-1885-nga-102117.jpg!Large.jpg,59342-albert-besnard-model-asleep-on-the-floor-le-mod-le-endormi-terre-1885-nga-102117.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/dying-woman-la-mourante-1885,https://uploads3.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-dying-woman-la-mourante-1885-nga-102115.jpg!Large.jpg,59345-albert-besnard-dying-woman-la-mourante-1885-nga-102115.jpg
Paul-Albert Besnard,Impressionism,"nude painting (nu),sketch and study",Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/nude-holding-her-leg-1886,https://uploads2.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-nude-holding-her-leg-femme-nue-se-tenant-la-jambe-1886-nga-102119.jpg!Large.jpg,59351-albert-besnard-nude-holding-her-leg-femme-nue-se-tenant-la-jambe-1886-nga-102119.jpg
Paul-Albert Besnard,Impressionism,"nude painting (nu),religious painting",Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/eve-1886,https://uploads8.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-eve-1886-nga-4615.jpg!Large.jpg,59354-albert-besnard-eve-1886-nga-4615.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/nude-girl-combing-her-hair-1887,https://uploads6.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-nude-girl-combing-her-hair-1887-nga-111265.jpg!Large.jpg,59357-albert-besnard-nude-girl-combing-her-hair-1887-nga-111265.jpg
Paul-Albert Besnard,Impressionism,"genre painting,nude painting (nu)",Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/bathing-at-talloires-1888,https://uploads2.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-bathing-at-talloires-la-baignade-talloires-1888-nga-4611.jpg!Large.jpg,59363-albert-besnard-bathing-at-talloires-la-baignade-talloires-1888-nga-4611.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/nude-woman-by-a-looking-glass-1889,https://uploads1.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-nude-woman-by-a-looking-glass-femme-nue-aupr-s-d-une-glace-1889-nga-78720.jpg!Large.jpg,59365-albert-besnard-nude-woman-by-a-looking-glass-femme-nue-aupr-s-d-une-glace-1889-nga-78720.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/back-of-a-woman-1889,https://uploads7.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-back-of-a-woman-dos-de-femme-1889-nga-83821.jpg!Large.jpg,59367-albert-besnard-back-of-a-woman-dos-de-femme-1889-nga-83821.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/baigneuse-1900,https://uploads6.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-au-petit-palais-paris-30996405094.jpg!Large.jpg,59393-albert-besnard-au-petit-palais-paris-30996405094.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/intimate-fantasy-1901,https://uploads0.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-intimate-fantasy-f-erie-intime-1901-nga-98275.jpg!Large.jpg,59395-albert-besnard-intimate-fantasy-f-erie-intime-1901-nga-98275.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/carmen-standing-in-the-nude,https://uploads7.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-carmen-standing-in-the-nude-carmen-nue-debout-1886-nga-102118.jpg!Large.jpg,59418-albert-besnard-carmen-standing-in-the-nude-carmen-nue-debout-1886-nga-102118.jpg
Paul-Albert Besnard,Impressionism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/paul-albert-besnard/un-soir,https://uploads7.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-un-soir.jpg!Large.jpg,59422-albert-besnard-un-soir.jpg
Pasquale Celommi,Orientalism,nude painting (nu),Academic Art,['1880spaintingsfromItaly'],https://www.wikiart.org/en/pasquale-celommi/lodalisca-1880,https://uploads7.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-l-odalisca-celommip-43.jpg,59441-pasquale-celommi-l-odalisca-celommip-43.jpg
Pasquale Celommi,Orientalism,nude painting (nu),Academic Art,['1880spaintingsfromItaly'],https://www.wikiart.org/en/pasquale-celommi/lodalisca-1881,https://uploads8.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-l-odalisca-celommip-62.jpg!Large.jpg,59442-pasquale-celommi-l-odalisca-celommip-62.jpg
Pasquale Celommi,Academicism,nude painting (nu),Academic Art,['1880spaintingsfromItaly'],https://www.wikiart.org/en/pasquale-celommi/nudo-1881,https://uploads1.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-nudo-celommip-45.jpg,59443-pasquale-celommi-nudo-celommip-45.jpg
Pasquale Celommi,Academicism,nude painting (nu),Academic Art,['1880spaintingsfromItaly'],https://www.wikiart.org/en/pasquale-celommi/nudo-virile-1881,https://uploads0.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-nudo-virile-celommip-86.jpg!Large.jpg,59444-pasquale-celommi-nudo-virile-celommip-86.jpg
Pasquale Celommi,Realism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/pasquale-celommi/bagnante-1897,https://uploads5.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-bagnante-celommip-07.jpg,59456-pasquale-celommi-bagnante-celommip-07.jpg
Pasquale Celommi,Academicism,"mythological painting,nude painting (nu)",Academic Art,,https://www.wikiart.org/en/pasquale-celommi/tersicore-1910,https://uploads6.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-tersicore-celommip-19.jpg,59477-pasquale-celommi-tersicore-celommip-19.jpg
Pasquale Celommi,Academicism,nude painting (nu),Academic Art,,https://www.wikiart.org/en/pasquale-celommi/untitled-0,https://uploads6.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-untitled-celommip-59.jpg!Large.jpg,59510-pasquale-celommi-untitled-celommip-59.jpg
Pasquale Celommi,Academicism,"mythological painting,nude painting (nu)",Academic Art,['Aphrodite/Venus'],https://www.wikiart.org/en/pasquale-celommi/the-birth-of-venus,https://uploads8.wikiart.org/00331/images/pasquale-celommi/pasquale-celommi-la-nascita-di-venere-1.jpg!Large.jpg,59514-pasquale-celommi-la-nascita-di-venere-1.jpg
Pasquale Celommi,Orientalism,nude painting (nu),Academic Art,['female-nude'],https://www.wikiart.org/en/pasquale-celommi/odalisque-in-the-bathroom,https://uploads3.wikiart.org/00331/images/pasquale-celommi/pasquale-celommi-odalisca-al-bagno.jpg!Large.jpg,59518-pasquale-celommi-odalisca-al-bagno.jpg
